idx,constellation,satIdx,channelIndex,snrIdx,snr_set_dB,snr_meas_dB,dopIdx,doppler_set_Hz,pred_label,top_score,is_correct,detected,numBoxes
2717,starlink,28,5,2,-7.777778,-7.777778,7,120000.000,starlink,0.980852,1,1,1
2718,starlink,28,2,2,-7.777778,-7.777778,8,200000.000,starlink,0.984945,1,1,1
2719,starlink,28,8,2,-7.777778,-7.777778,9,280000.000,starlink,0.980983,1,1,1
2720,starlink,28,6,2,-7.777778,-7.777778,10,360000.000,starlink,0.982288,1,1,1
2721,starlink,28,5,3,-5.555556,-5.555556,1,-360000.000,starlink,0.982199,1,1,1
2722,starlink,28,2,3,-5.555556,-5.555556,2,-280000.000,starlink,0.983341,1,1,1
2723,starlink,28,7,3,-5.555556,-5.555556,3,-200000.000,starlink,0.984877,1,1,1
2724,starlink,28,2,3,-5.555556,-5.555556,4,-120000.000,starlink,0.985290,1,1,1
2725,starlink,28,3,3,-5.555556,-5.555556,5,-40000.000,starlink,0.982579,1,1,1
2726,starlink,28,2,3,-5.555556,-5.555556,6,40000.000,starlink,0.985157,1,1,1
2727,starlink,28,3,3,-5.555556,-5.555556,7,120000.000,starlink,0.982221,1,1,1
2728,starlink,28,1,3,-5.555556,-5.555556,8,200000.000,starlink,0.986296,1,1,1
2729,starlink,28,1,3,-5.555556,-5.555556,9,280000.000,starlink,0.985132,1,1,1
2730,starlink,28,6,3,-5.555556,-5.555556,10,360000.000,starlink,0.987301,1,1,1
2731,starlink,28,3,4,-3.333333,-3.333333,1,-360000.000,starlink,0.985841,1,1,1
2732,starlink,28,3,4,-3.333333,-3.333333,2,-280000.000,starlink,0.985627,1,1,1
2733,starlink,28,3,4,-3.333333,-3.333333,3,-200000.000,starlink,0.983006,1,1,1
2734,starlink,28,6,4,-3.333333,-3.333333,4,-120000.000,starlink,0.985827,1,1,1
2735,starlink,28,8,4,-3.333333,-3.333333,5,-40000.000,starlink,0.986518,1,1,1
2736,starlink,28,1,4,-3.333333,-3.333333,6,40000.000,starlink,0.985073,1,1,1
2737,starlink,28,1,4,-3.333333,-3.333333,7,120000.000,starlink,0.985733,1,1,1
2738,starlink,28,3,4,-3.333333,-3.333333,8,200000.000,starlink,0.983811,1,1,1
2739,starlink,28,8,4,-3.333333,-3.333333,9,280000.000,starlink,0.983561,1,1,1
2740,starlink,28,3,4,-3.333333,-3.333333,10,360000.000,starlink,0.984585,1,1,1
2741,starlink,28,3,5,-1.111111,-1.111111,1,-360000.000,starlink,0.984093,1,1,1
2742,starlink,28,3,5,-1.111111,-1.111111,2,-280000.000,starlink,0.984268,1,1,1
2743,starlink,28,4,5,-1.111111,-1.111111,3,-200000.000,starlink,0.985701,1,1,1
2744,starlink,28,1,5,-1.111111,-1.111111,4,-120000.000,starlink,0.984845,1,1,1
2745,starlink,28,8,5,-1.111111,-1.111111,5,-40000.000,starlink,0.986057,1,1,1
2746,starlink,28,6,5,-1.111111,-1.111111,6,40000.000,starlink,0.987090,1,1,1
2747,starlink,28,2,5,-1.111111,-1.111111,7,120000.000,starlink,0.986789,1,1,1
2748,starlink,28,3,5,-1.111111,-1.111111,8,200000.000,starlink,0.983551,1,1,2
2749,starlink,28,6,5,-1.111111,-1.111111,9,280000.000,starlink,0.988716,1,1,1
2750,starlink,28,5,5,-1.111111,-1.111111,10,360000.000,starlink,0.986107,1,1,1
2751,starlink,28,6,6,1.111111,1.111111,1,-360000.000,starlink,0.986305,1,1,1
2752,starlink,28,6,6,1.111111,1.111111,2,-280000.000,starlink,0.986403,1,1,1
2753,starlink,28,1,6,1.111111,1.111111,3,-200000.000,starlink,0.988670,1,1,1
2754,starlink,28,2,6,1.111111,1.111111,4,-120000.000,starlink,0.984771,1,1,1
2755,starlink,28,2,6,1.111111,1.111111,5,-40000.000,starlink,0.986784,1,1,1
2756,starlink,28,4,6,1.111111,1.111111,6,40000.000,starlink,0.985169,1,1,1
2757,starlink,28,2,6,1.111111,1.111111,7,120000.000,starlink,0.986751,1,1,1
2758,starlink,28,5,6,1.111111,1.111111,8,200000.000,starlink,0.983768,1,1,1
2759,starlink,28,8,6,1.111111,1.111111,9,280000.000,starlink,0.985455,1,1,1
2760,starlink,28,3,6,1.111111,1.111111,10,360000.000,starlink,0.985576,1,1,1
2761,starlink,28,5,7,3.333333,3.333333,1,-360000.000,starlink,0.987315,1,1,1
2762,starlink,28,2,7,3.333333,3.333333,2,-280000.000,starlink,0.986469,1,1,1
2763,starlink,28,2,7,3.333333,3.333333,3,-200000.000,starlink,0.986391,1,1,1
2764,starlink,28,6,7,3.333333,3.333333,4,-120000.000,starlink,0.987821,1,1,1
2765,starlink,28,1,7,3.333333,3.333333,5,-40000.000,starlink,0.987725,1,1,1
2766,starlink,28,3,7,3.333333,3.333333,6,40000.000,starlink,0.985136,1,1,1
2767,starlink,28,4,7,3.333333,3.333333,7,120000.000,starlink,0.987119,1,1,1
2768,starlink,28,5,7,3.333333,3.333333,8,200000.000,starlink,0.986515,1,1,1
2769,starlink,28,7,7,3.333333,3.333333,9,280000.000,starlink,0.986509,1,1,1
2770,starlink,28,4,7,3.333333,3.333333,10,360000.000,starlink,0.986201,1,1,1
2771,starlink,28,4,8,5.555556,5.555556,1,-360000.000,starlink,0.986048,1,1,1
2772,starlink,28,4,8,5.555556,5.555556,2,-280000.000,starlink,0.986983,1,1,1
2773,starlink,28,6,8,5.555556,5.555556,3,-200000.000,starlink,0.986526,1,1,1
2774,starlink,28,2,8,5.555556,5.555556,4,-120000.000,starlink,0.987605,1,1,1
2775,starlink,28,1,8,5.555556,5.555556,5,-40000.000,starlink,0.988961,1,1,1
2776,starlink,28,1,8,5.555556,5.555556,6,40000.000,starlink,0.986724,1,1,1
2777,starlink,28,1,8,5.555556,5.555556,7,120000.000,starlink,0.989606,1,1,1
2778,starlink,28,4,8,5.555556,5.555556,8,200000.000,starlink,0.988953,1,1,1
2779,starlink,28,4,8,5.555556,5.555556,9,280000.000,starlink,0.988117,1,1,1
2780,starlink,28,8,8,5.555556,5.555556,10,360000.000,starlink,0.987278,1,1,1
2781,starlink,28,1,9,7.777778,7.777778,1,-360000.000,starlink,0.988259,1,1,2
2782,starlink,28,8,9,7.777778,7.777778,2,-280000.000,starlink,0.988309,1,1,1
2783,starlink,28,3,9,7.777778,7.777778,3,-200000.000,starlink,0.984666,1,1,1
2784,starlink,28,6,9,7.777778,7.777778,4,-120000.000,starlink,0.989242,1,1,1
2785,starlink,28,6,9,7.777778,7.777778,5,-40000.000,starlink,0.987837,1,1,1
2786,starlink,28,5,9,7.777778,7.777778,6,40000.000,starlink,0.987703,1,1,1
2787,starlink,28,6,9,7.777778,7.777778,7,120000.000,starlink,0.988458,1,1,1
2788,starlink,28,8,9,7.777778,7.777778,8,200000.000,starlink,0.988217,1,1,1
2789,starlink,28,4,9,7.777778,7.777778,9,280000.000,starlink,0.985703,1,1,1
2790,starlink,28,5,9,7.777778,7.777778,10,360000.000,starlink,0.988257,1,1,1
2791,starlink,28,3,10,10.000000,10.000000,1,-360000.000,starlink,0.986607,1,1,1
2792,starlink,28,4,10,10.000000,10.000000,2,-280000.000,starlink,0.987613,1,1,1
2793,starlink,28,4,10,10.000000,10.000000,3,-200000.000,starlink,0.986947,1,1,1
2794,starlink,28,3,10,10.000000,10.000000,4,-120000.000,starlink,0.986312,1,1,1
2795,starlink,28,2,10,10.000000,10.000000,5,-40000.000,starlink,0.987537,1,1,1
2796,starlink,28,2,10,10.000000,10.000000,6,40000.000,starlink,0.986567,1,1,1
2797,starlink,28,7,10,10.000000,10.000000,7,120000.000,starlink,0.988157,1,1,1
2798,starlink,28,2,10,10.000000,10.000000,8,200000.000,starlink,0.988754,1,1,1
2799,starlink,28,6,10,10.000000,10.000000,9,280000.000,starlink,0.986787,1,1,1
2800,starlink,28,1,10,10.000000,10.000000,10,360000.000,starlink,0.988700,1,1,1
2801,starlink,29,1,1,-10.000000,-10.000000,1,-360000.000,starlink,0.982932,1,1,1
2802,starlink,29,7,1,-10.000000,-10.000000,2,-280000.000,starlink,0.981117,1,1,1
2803,starlink,29,2,1,-10.000000,-10.000000,3,-200000.000,starlink,0.982438,1,1,1
2804,starlink,29,8,1,-10.000000,-10.000000,4,-120000.000,starlink,0.976876,1,1,1
2805,starlink,29,6,1,-10.000000,-10.000000,5,-40000.000,starlink,0.982177,1,1,1
2806,starlink,29,7,1,-10.000000,-10.000000,6,40000.000,starlink,0.981056,1,1,2
2807,starlink,29,1,1,-10.000000,-10.000000,7,120000.000,starlink,0.980876,1,1,1
2808,starlink,29,6,1,-10.000000,-10.000000,8,200000.000,starlink,0.981195,1,1,1
2809,starlink,29,3,1,-10.000000,-10.000000,9,280000.000,starlink,0.975249,1,1,1
2810,starlink,29,7,1,-10.000000,-10.000000,10,360000.000,starlink,0.980970,1,1,1
2811,starlink,29,4,2,-7.777778,-7.777778,1,-360000.000,starlink,0.983019,1,1,1
2812,starlink,29,1,2,-7.777778,-7.777778,2,-280000.000,starlink,0.981255,1,1,1
2813,starlink,29,4,2,-7.777778,-7.777778,3,-200000.000,starlink,0.984315,1,1,1
2814,starlink,29,5,2,-7.777778,-7.777778,4,-120000.000,starlink,0.979326,1,1,1
2815,starlink,29,6,2,-7.777778,-7.777778,5,-40000.000,starlink,0.985432,1,1,1
2816,starlink,29,8,2,-7.777778,-7.777778,6,40000.000,starlink,0.984373,1,1,1
2817,starlink,29,2,2,-7.777778,-7.777778,7,120000.000,starlink,0.983114,1,1,1
2818,starlink,29,8,2,-7.777778,-7.777778,8,200000.000,starlink,0.981155,1,1,1
2819,starlink,29,4,2,-7.777778,-7.777778,9,280000.000,starlink,0.982004,1,1,1
2820,starlink,29,3,2,-7.777778,-7.777778,10,360000.000,starlink,0.979954,1,1,1
2821,starlink,29,4,3,-5.555556,-5.555556,1,-360000.000,starlink,0.983296,1,1,1
2822,starlink,29,3,3,-5.555556,-5.555556,2,-280000.000,starlink,0.983028,1,1,1
2823,starlink,29,3,3,-5.555556,-5.555556,3,-200000.000,starlink,0.983545,1,1,1
2824,starlink,29,3,3,-5.555556,-5.555556,4,-120000.000,starlink,0.983295,1,1,1
2825,starlink,29,8,3,-5.555556,-5.555556,5,-40000.000,starlink,0.982303,1,1,1
2826,starlink,29,6,3,-5.555556,-5.555556,6,40000.000,starlink,0.985055,1,1,1
2827,starlink,29,6,3,-5.555556,-5.555556,7,120000.000,starlink,0.983638,1,1,1
2828,starlink,29,8,3,-5.555556,-5.555556,8,200000.000,starlink,0.982372,1,1,1
2829,starlink,29,8,3,-5.555556,-5.555556,9,280000.000,starlink,0.984723,1,1,2
2830,starlink,29,6,3,-5.555556,-5.555556,10,360000.000,starlink,0.987639,1,1,1
2831,starlink,29,2,4,-3.333333,-3.333333,1,-360000.000,starlink,0.984878,1,1,1
2832,starlink,29,3,4,-3.333333,-3.333333,2,-280000.000,starlink,0.983009,1,1,1
2833,starlink,29,2,4,-3.333333,-3.333333,3,-200000.000,starlink,0.983208,1,1,1
2834,starlink,29,2,4,-3.333333,-3.333333,4,-120000.000,starlink,0.984984,1,1,1
2835,starlink,29,7,4,-3.333333,-3.333333,5,-40000.000,starlink,0.985505,1,1,1
2836,starlink,29,7,4,-3.333333,-3.333333,6,40000.000,starlink,0.985858,1,1,1
2837,starlink,29,2,4,-3.333333,-3.333333,7,120000.000,starlink,0.984589,1,1,1
2838,starlink,29,6,4,-3.333333,-3.333333,8,200000.000,starlink,0.984575,1,1,1
2839,starlink,29,6,4,-3.333333,-3.333333,9,280000.000,starlink,0.987343,1,1,1
2840,starlink,29,1,4,-3.333333,-3.333333,10,360000.000,starlink,0.989052,1,1,1
2841,starlink,29,7,5,-1.111111,-1.111111,1,-360000.000,starlink,0.987159,1,1,1
2842,starlink,29,3,5,-1.111111,-1.111111,2,-280000.000,starlink,0.985249,1,1,1
2843,starlink,29,3,5,-1.111111,-1.111111,3,-200000.000,starlink,0.982966,1,1,1
2844,starlink,29,6,5,-1.111111,-1.111111,4,-120000.000,starlink,0.987018,1,1,1
2845,starlink,29,4,5,-1.111111,-1.111111,5,-40000.000,starlink,0.985522,1,1,1
2846,starlink,29,6,5,-1.111111,-1.111111,6,40000.000,starlink,0.988959,1,1,1
2847,starlink,29,6,5,-1.111111,-1.111111,7,120000.000,starlink,0.987241,1,1,1
2848,starlink,29,7,5,-1.111111,-1.111111,8,200000.000,starlink,0.987543,1,1,1
2849,starlink,29,1,5,-1.111111,-1.111111,9,280000.000,starlink,0.986297,1,1,1
2850,starlink,29,8,5,-1.111111,-1.111111,10,360000.000,starlink,0.986077,1,1,1
2851,starlink,29,4,6,1.111111,1.111111,1,-360000.000,starlink,0.986797,1,1,1
2852,starlink,29,1,6,1.111111,1.111111,2,-280000.000,starlink,0.986244,1,1,1
2853,starlink,29,6,6,1.111111,1.111111,3,-200000.000,starlink,0.989061,1,1,1
2854,starlink,29,7,6,1.111111,1.111111,4,-120000.000,starlink,0.988404,1,1,1
2855,starlink,29,8,6,1.111111,1.111111,5,-40000.000,starlink,0.987033,1,1,1
2856,starlink,29,4,6,1.111111,1.111111,6,40000.000,starlink,0.985575,1,1,1
2857,starlink,29,4,6,1.111111,1.111111,7,120000.000,starlink,0.987519,1,1,1
2858,starlink,29,8,6,1.111111,1.111111,8,200000.000,starlink,0.986444,1,1,1
2859,starlink,29,3,6,1.111111,1.111111,9,280000.000,starlink,0.984555,1,1,1
2860,starlink,29,6,6,1.111111,1.111111,10,360000.000,starlink,0.988897,1,1,1
2861,starlink,29,1,7,3.333333,3.333333,1,-360000.000,starlink,0.986037,1,1,1
2862,starlink,29,7,7,3.333333,3.333333,2,-280000.000,starlink,0.987113,1,1,1
2863,starlink,29,1,7,3.333333,3.333333,3,-200000.000,starlink,0.988068,1,1,1
2864,starlink,29,5,7,3.333333,3.333333,4,-120000.000,starlink,0.988284,1,1,1
2865,starlink,29,8,7,3.333333,3.333333,5,-40000.000,starlink,0.988229,1,1,1
2866,starlink,29,7,7,3.333333,3.333333,6,40000.000,starlink,0.989059,1,1,1
2867,starlink,29,1,7,3.333333,3.333333,7,120000.000,starlink,0.988395,1,1,1
2868,starlink,29,3,7,3.333333,3.333333,8,200000.000,starlink,0.984125,1,1,1
2869,starlink,29,3,7,3.333333,3.333333,9,280000.000,starlink,0.986471,1,1,1
2870,starlink,29,3,7,3.333333,3.333333,10,360000.000,starlink,0.985638,1,1,1
2871,starlink,29,1,8,5.555556,5.555556,1,-360000.000,starlink,0.987528,1,1,1
2872,starlink,29,7,8,5.555556,5.555556,2,-280000.000,starlink,0.986973,1,1,1
2873,starlink,29,1,8,5.555556,5.555556,3,-200000.000,starlink,0.987396,1,1,1
2874,starlink,29,5,8,5.555556,5.555556,4,-120000.000,starlink,0.987736,1,1,1
2875,starlink,29,1,8,5.555556,5.555556,5,-40000.000,starlink,0.986790,1,1,1
2876,starlink,29,1,8,5.555556,5.555556,6,40000.000,starlink,0.986883,1,1,1
2877,starlink,29,8,8,5.555556,5.555556,7,120000.000,starlink,0.984512,1,1,1
2878,starlink,29,1,8,5.555556,5.555556,8,200000.000,starlink,0.986375,1,1,1
2879,starlink,29,5,8,5.555556,5.555556,9,280000.000,starlink,0.985573,1,1,1
2880,starlink,29,2,8,5.555556,5.555556,10,360000.000,starlink,0.985610,1,1,1
2881,starlink,29,3,9,7.777778,7.777778,1,-360000.000,starlink,0.985293,1,1,1
2882,starlink,29,2,9,7.777778,7.777778,2,-280000.000,starlink,0.988386,1,1,1
2883,starlink,29,6,9,7.777778,7.777778,3,-200000.000,starlink,0.989102,1,1,1
2884,starlink,29,4,9,7.777778,7.777778,4,-120000.000,starlink,0.986411,1,1,1
2885,starlink,29,2,9,7.777778,7.777778,5,-40000.000,starlink,0.986641,1,1,1
2886,starlink,29,7,9,7.777778,7.777778,6,40000.000,starlink,0.989849,1,1,1
2887,starlink,29,7,9,7.777778,7.777778,7,120000.000,starlink,0.988944,1,1,1
2888,starlink,29,8,9,7.777778,7.777778,8,200000.000,starlink,0.987615,1,1,1
2889,starlink,29,8,9,7.777778,7.777778,9,280000.000,starlink,0.986622,1,1,1
2890,starlink,29,5,9,7.777778,7.777778,10,360000.000,starlink,0.989387,1,1,1
2891,starlink,29,2,10,10.000000,10.000000,1,-360000.000,starlink,0.987796,1,1,1
2892,starlink,29,4,10,10.000000,10.000000,2,-280000.000,starlink,0.986902,1,1,1
2893,starlink,29,7,10,10.000000,10.000000,3,-200000.000,starlink,0.987620,1,1,1
2894,starlink,29,1,10,10.000000,10.000000,4,-120000.000,starlink,0.988397,1,1,1
2895,starlink,29,4,10,10.000000,10.000000,5,-40000.000,starlink,0.986594,1,1,1
2896,starlink,29,1,10,10.000000,10.000000,6,40000.000,starlink,0.986522,1,1,1
2897,starlink,29,6,10,10.000000,10.000000,7,120000.000,starlink,0.990063,1,1,1
2898,starlink,29,3,10,10.000000,10.000000,8,200000.000,starlink,0.987428,1,1,1
2899,starlink,29,1,10,10.000000,10.000000,9,280000.000,starlink,0.985624,1,1,1
2900,starlink,29,7,10,10.000000,10.000000,10,360000.000,starlink,0.986168,1,1,1
2901,starlink,30,8,1,-10.000000,-10.000000,1,-360000.000,starlink,0.980042,1,1,1
2902,starlink,30,7,1,-10.000000,-10.000000,2,-280000.000,starlink,0.978863,1,1,1
2903,starlink,30,2,1,-10.000000,-10.000000,3,-200000.000,starlink,0.975776,1,1,1
2904,starlink,30,4,1,-10.000000,-10.000000,4,-120000.000,starlink,0.978427,1,1,1
2905,starlink,30,6,1,-10.000000,-10.000000,5,-40000.000,starlink,0.979849,1,1,1
2906,starlink,30,7,1,-10.000000,-10.000000,6,40000.000,starlink,0.980494,1,1,1
2907,starlink,30,7,1,-10.000000,-10.000000,7,120000.000,starlink,0.978332,1,1,1
2908,starlink,30,4,1,-10.000000,-10.000000,8,200000.000,starlink,0.978555,1,1,1
2909,starlink,30,3,1,-10.000000,-10.000000,9,280000.000,starlink,0.972915,1,1,1
2910,starlink,30,1,1,-10.000000,-10.000000,10,360000.000,starlink,0.981168,1,1,1
2911,starlink,30,2,2,-7.777778,-7.777778,1,-360000.000,starlink,0.982270,1,1,1
2912,starlink,30,3,2,-7.777778,-7.777778,2,-280000.000,starlink,0.982269,1,1,1
2913,starlink,30,8,2,-7.777778,-7.777778,3,-200000.000,starlink,0.981987,1,1,1
2914,starlink,30,1,2,-7.777778,-7.777778,4,-120000.000,starlink,0.980886,1,1,1
2915,starlink,30,6,2,-7.777778,-7.777778,5,-40000.000,starlink,0.983890,1,1,1
2916,starlink,30,1,2,-7.777778,-7.777778,6,40000.000,starlink,0.982475,1,1,1
2917,starlink,30,1,2,-7.777778,-7.777778,7,120000.000,starlink,0.983880,1,1,1
2918,starlink,30,3,2,-7.777778,-7.777778,8,200000.000,starlink,0.982231,1,1,1
2919,starlink,30,7,2,-7.777778,-7.777778,9,280000.000,starlink,0.983811,1,1,1
2920,starlink,30,3,2,-7.777778,-7.777778,10,360000.000,starlink,0.981214,1,1,1
2921,starlink,30,3,3,-5.555556,-5.555556,1,-360000.000,starlink,0.984773,1,1,1
2922,starlink,30,3,3,-5.555556,-5.555556,2,-280000.000,starlink,0.981539,1,1,1
2923,starlink,30,6,3,-5.555556,-5.555556,3,-200000.000,starlink,0.986729,1,1,1
2924,starlink,30,7,3,-5.555556,-5.555556,4,-120000.000,starlink,0.985870,1,1,1
2925,starlink,30,1,3,-5.555556,-5.555556,5,-40000.000,starlink,0.983815,1,1,1
2926,starlink,30,4,3,-5.555556,-5.555556,6,40000.000,starlink,0.984332,1,1,1
2927,starlink,30,1,3,-5.555556,-5.555556,7,120000.000,starlink,0.984634,1,1,1
2928,starlink,30,4,3,-5.555556,-5.555556,8,200000.000,starlink,0.984326,1,1,1
2929,starlink,30,2,3,-5.555556,-5.555556,9,280000.000,starlink,0.984586,1,1,1
2930,starlink,30,8,3,-5.555556,-5.555556,10,360000.000,starlink,0.983556,1,1,1
2931,starlink,30,7,4,-3.333333,-3.333333,1,-360000.000,starlink,0.985875,1,1,1
2932,starlink,30,7,4,-3.333333,-3.333333,2,-280000.000,starlink,0.985127,1,1,1
2933,starlink,30,3,4,-3.333333,-3.333333,3,-200000.000,starlink,0.983112,1,1,1
2934,starlink,30,3,4,-3.333333,-3.333333,4,-120000.000,starlink,0.983935,1,1,1
2935,starlink,30,8,4,-3.333333,-3.333333,5,-40000.000,starlink,0.984087,1,1,1
2936,starlink,30,2,4,-3.333333,-3.333333,6,40000.000,starlink,0.986734,1,1,1
2937,starlink,30,6,4,-3.333333,-3.333333,7,120000.000,starlink,0.986748,1,1,1
2938,starlink,30,5,4,-3.333333,-3.333333,8,200000.000,starlink,0.984772,1,1,1
2939,starlink,30,7,4,-3.333333,-3.333333,9,280000.000,starlink,0.984038,1,1,1
2940,starlink,30,3,4,-3.333333,-3.333333,10,360000.000,starlink,0.982814,1,1,1
2941,starlink,30,6,5,-1.111111,-1.111111,1,-360000.000,starlink,0.986973,1,1,1
2942,starlink,30,8,5,-1.111111,-1.111111,2,-280000.000,starlink,0.985579,1,1,1
2943,starlink,30,8,5,-1.111111,-1.111111,3,-200000.000,starlink,0.985594,1,1,1
2944,starlink,30,8,5,-1.111111,-1.111111,4,-120000.000,starlink,0.985970,1,1,1
2945,starlink,30,8,5,-1.111111,-1.111111,5,-40000.000,starlink,0.988919,1,1,1
2946,starlink,30,6,5,-1.111111,-1.111111,6,40000.000,starlink,0.987167,1,1,1
2947,starlink,30,6,5,-1.111111,-1.111111,7,120000.000,starlink,0.987955,1,1,1
2948,starlink,30,2,5,-1.111111,-1.111111,8,200000.000,starlink,0.985748,1,1,1
2949,starlink,30,4,5,-1.111111,-1.111111,9,280000.000,starlink,0.984851,1,1,1
2950,starlink,30,1,5,-1.111111,-1.111111,10,360000.000,starlink,0.988470,1,1,1
2951,starlink,30,4,6,1.111111,1.111111,1,-360000.000,starlink,0.985520,1,1,1
2952,starlink,30,6,6,1.111111,1.111111,2,-280000.000,starlink,0.988997,1,1,1
2953,starlink,30,6,6,1.111111,1.111111,3,-200000.000,starlink,0.989356,1,1,1
2954,starlink,30,8,6,1.111111,1.111111,4,-120000.000,starlink,0.987716,1,1,1
2955,starlink,30,2,6,1.111111,1.111111,5,-40000.000,starlink,0.986307,1,1,1
2956,starlink,30,6,6,1.111111,1.111111,6,40000.000,starlink,0.987586,1,1,1
2957,starlink,30,6,6,1.111111,1.111111,7,120000.000,starlink,0.987010,1,1,1
2958,starlink,30,8,6,1.111111,1.111111,8,200000.000,starlink,0.986501,1,1,1
2959,starlink,30,7,6,1.111111,1.111111,9,280000.000,starlink,0.988181,1,1,1
2960,starlink,30,1,6,1.111111,1.111111,10,360000.000,starlink,0.988145,1,1,1
2961,starlink,30,3,7,3.333333,3.333333,1,-360000.000,starlink,0.985922,1,1,1
2962,starlink,30,5,7,3.333333,3.333333,2,-280000.000,starlink,0.987022,1,1,1
2963,starlink,30,7,7,3.333333,3.333333,3,-200000.000,starlink,0.986643,1,1,1
2964,starlink,30,3,7,3.333333,3.333333,4,-120000.000,starlink,0.985955,1,1,1
2965,starlink,30,6,7,3.333333,3.333333,5,-40000.000,starlink,0.988741,1,1,1
2966,starlink,30,7,7,3.333333,3.333333,6,40000.000,starlink,0.987543,1,1,1
2967,starlink,30,3,7,3.333333,3.333333,7,120000.000,starlink,0.985092,1,1,1
2968,starlink,30,8,7,3.333333,3.333333,8,200000.000,starlink,0.986933,1,1,2
2969,starlink,30,6,7,3.333333,3.333333,9,280000.000,starlink,0.988914,1,1,1
2970,starlink,30,3,7,3.333333,3.333333,10,360000.000,starlink,0.984526,1,1,1
2971,starlink,30,6,8,5.555556,5.555556,1,-360000.000,starlink,0.988869,1,1,1
2972,starlink,30,8,8,5.555556,5.555556,2,-280000.000,starlink,0.985777,1,1,1
2973,starlink,30,3,8,5.555556,5.555556,3,-200000.000,starlink,0.984438,1,1,1
2974,starlink,30,5,8,5.555556,5.555556,4,-120000.000,starlink,0.987561,1,1,1
2975,starlink,30,2,8,5.555556,5.555556,5,-40000.000,starlink,0.985498,1,1,1
2976,starlink,30,4,8,5.555556,5.555556,6,40000.000,starlink,0.986245,1,1,1
2977,starlink,30,1,8,5.555556,5.555556,7,120000.000,starlink,0.987219,1,1,1
2978,starlink,30,5,8,5.555556,5.555556,8,200000.000,starlink,0.988204,1,1,1
2979,starlink,30,8,8,5.555556,5.555556,9,280000.000,starlink,0.987565,1,1,1
2980,starlink,30,5,8,5.555556,5.555556,10,360000.000,starlink,0.984872,1,1,1
2981,starlink,30,8,9,7.777778,7.777778,1,-360000.000,starlink,0.985922,1,1,1
2982,starlink,30,5,9,7.777778,7.777778,2,-280000.000,starlink,0.988141,1,1,1
2983,starlink,30,1,9,7.777778,7.777778,3,-200000.000,starlink,0.987292,1,1,1
2984,starlink,30,4,9,7.777778,7.777778,4,-120000.000,starlink,0.987179,1,1,1
2985,starlink,30,1,9,7.777778,7.777778,5,-40000.000,starlink,0.987016,1,1,1
2986,starlink,30,1,9,7.777778,7.777778,6,40000.000,starlink,0.988966,1,1,1
2987,starlink,30,3,9,7.777778,7.777778,7,120000.000,starlink,0.985199,1,1,1
2988,starlink,30,5,9,7.777778,7.777778,8,200000.000,starlink,0.989137,1,1,1
2989,starlink,30,4,9,7.777778,7.777778,9,280000.000,starlink,0.985254,1,1,1
2990,starlink,30,5,9,7.777778,7.777778,10,360000.000,starlink,0.986695,1,1,1
2991,starlink,30,5,10,10.000000,10.000000,1,-360000.000,starlink,0.986940,1,1,1
2992,starlink,30,7,10,10.000000,10.000000,2,-280000.000,starlink,0.987072,1,1,1
2993,starlink,30,1,10,10.000000,10.000000,3,-200000.000,starlink,0.988271,1,1,1
2994,starlink,30,3,10,10.000000,10.000000,4,-120000.000,starlink,0.985970,1,1,1
2995,starlink,30,8,10,10.000000,10.000000,5,-40000.000,starlink,0.988891,1,1,1
2996,starlink,30,6,10,10.000000,10.000000,6,40000.000,starlink,0.988602,1,1,2
